id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad
1128,50756,2025-02-13,JUG-060,PROD-08,UBI-PUE149,0.0
1129,50757,2023-10-28,JUG-173,PROD-06,UBI-PUE067,1.0
1130,50758,2026-01-13,JUG-172,PROD-08,UBI-PUE050,1.0
1131,50759,2025-06-03,JUG-041,PROD-01,UBI-PUE119,3.0
1132,50760,2024-10-16,JUG-108,PROD-07,UBI-PUE058,1.0
1133,50761,2026-03-17,JUG-082,PROD-08,UBI-PUE053,1.0
1134,50762,2024-05-04,JUG-081,PROD-02,UBI-PUE032,1.0
1135,50763,2024-08-16,JUG-080,PROD-01,UBI-PUE240,1.0
1136,50764,2024-07-26,JUG-138,PROD-02,UBI-PUE091,1.0
1137,50765,2023-07-14,JUG-197,PROD-05,UBI-PUE141,1.0
1138,50766,2026-07-03,JUG-153,PROD-01,UBI-PUE043,1.0
1139,50767,2024-08-10,JUG-098,PROD-03,UBI-PUE154,1.0
1140,50768,2023-10-01,JUG-104,PROD-05,UBI-PUE201,1.0
1141,50768,2023-10-01,JUG-104,PROD-04,UBI-PUE201,2.0
1142,50769,2026-09-28,JUG-055,PROD-01,UBI-PUE056,1.0
1143,50770,2023-05-01,JUG-069,PROD-08,UBI-PUE005,1.0
1144,50771,2023-07-29,JUG-189,PROD-03,UBI-PUE286,1.0
1145,50772,2024-08-28,JUG-143,PROD-07,UBI-PUE152,2.0
1146,50773,2024-09-21,JUG-151,PROD-04,UBI-PUE215,2.0
1147,50774,2025-08-01,JUG-196,PROD-02,UBI-PUE058,3.0
1148,50775,2025-05-06,JUG-154,PROD-07,UBI-PUE116,2.0
1149,50776,2025-05-14,JUG-178,PROD-04,UBI-PUE267,2.0
1150,50776,2025-05-14,JUG-178,PROD-07,UBI-PUE267,1.0
1151,50777,2023-11-19,JUG-080,PROD-06,UBI-PUE225,1.0
1152,50777,2023-11-19,JUG-080,PROD-01,UBI-PUE225,1.0
1153,50778,2025-05-25,JUG-023,PROD-02,UBI-PUE115,1.0
1154,50779,2026-09-02,JUG-123,PROD-04,UBI-PUE090,1.0
1155,50780,2025-06-05,JUG-036,PROD-08,UBI-PUE002,1.0
1156,50781,2024-11-13,JUG-130,PROD-07,UBI-PUE174,1.0
1157,50782,2026-01-15,JUG-196,PROD-06,UBI-PUE224,1.0
1158,50783,2026-07-12,JUG-091,PROD-05,UBI-PUE121,1.0
1159,50784,2023-06-11,JUG-140,PROD-06,UBI-PUE147,1.0
1160,50785,2024-03-10,JUG-157,PROD-07,UBI-PUE006,2.0
1161,50786,2024-01-27,JUG-053,PROD-05,UBI-PUE251,1.0
1162,50786,2024-01-27,JUG-053,PROD-05,UBI-PUE251,2.0
1163,50787,2025-10-24,JUG-116,PROD-03,UBI-PUE153,2.0
1164,50787,2025-10-24,JUG-116,PROD-02,UBI-PUE153,1.0
1165,50787,2025-10-24,JUG-116,PROD-04,UBI-PUE153,1.0
1166,50788,2025-12-25,JUG-078,PROD-06,UBI-PUE075,1.0
1167,50788,2025-12-25,JUG-078,PROD-08,UBI-PUE075,1.0
1168,50788,2025-12-25,JUG-078,PROD-08,UBI-PUE075,1.0
1169,50789,2026-01-14,JUG-030,PROD-08,UBI-PUE012,3.0
1170,50790,2025-05-22,JUG-156,PROD-03,UBI-PUE098,1.0
1171,50791,2026-07-22,JUG-043,PROD-03,UBI-PUE228,2.0
1172,50792,2023-12-21,JUG-053,PROD-05,UBI-PUE100,
1173,50792,2023-12-21,JUG-053,PROD-06,UBI-PUE100,1.0
1174,50793,2025-07-27,JUG-182,PROD-01,UBI-PUE140,1.0
1175,50794,2024-02-03,JUG-187,PROD-06,UBI-PUE039,1.0
1176,50795,2023-08-08,JUG-170,PROD-08,UBI-PUE233,2.0
1177,50796,2023-12-22,JUG-126,PROD-03,UBI-PUE088,1.0
1178,50796,2023-12-22,JUG-126,PROD-06,UBI-PUE088,3.0
1179,50797,2025-07-21,JUG-163,PROD-07,UBI-PUE130,1.0
1180,50798,2024-12-11,JUG-219,PROD-08,UBI-PUE223,1.0
1181,50799,2025-12-24,JUG-029,PROD-06,UBI-PUE030,1.0
1182,50799,2025-12-24,JUG-029,PROD-01,UBI-PUE030,2.0
1183,50799,2025-12-24,JUG-029,PROD-05,UBI-PUE030,1.0
1184,50800,2024-06-21,JUG-015,PROD-06,UBI-PUE174,1.0
1185,50801,2025-11-17,JUG-162,PROD-06,UBI-PUE110,1.0
1186,50801,2025-11-17,JUG-162,PROD-01,UBI-PUE110,1.0
1187,50802,2023-12-25,JUG-218,PROD-05,UBI-PUE262,1.0
1188,50803,2024-07-30,JUG-163,PROD-06,UBI-PUE223,1.0
1189,50804,2024-05-01,JUG-170,PROD-04,UBI-PUE233,1.0
1190,50804,2024-05-01,JUG-170,PROD-07,UBI-PUE233,2.0
1191,50805,2024-12-04,JUG-015,PROD-01,UBI-PUE153,1.0
1192,50806,2025-02-01,JUG-136,PROD-08,UBI-PUE111,1.0
1193,50807,2024-08-25,JUG-219,PROD-06,UBI-PUE193,1.0
1194,50808,2026-02-05,JUG-166,PROD-06,UBI-PUE231,1.0
1195,50808,2026-02-05,JUG-166,PROD-03,UBI-PUE231,1.0
1196,50809,2026-11-27,JUG-090,PROD-01,UBI-PUE169,3.0
1197,50809,2026-11-27,JUG-090,PROD-03,UBI-PUE169,1.0
1198,50810,2025-03-14,JUG-190,PROD-05,UBI-PUE220,2.0
1199,50810,2025-03-14,JUG-190,PROD-08,UBI-PUE220,1.0
1200,50811,2025-03-09,JUG-164,PROD-07,UBI-PUE217,1.0
1201,50812,2025-03-14,JUG-196,PROD-06,UBI-PUE035,1.0
1202,50812,2025-03-14,JUG-196,PROD-08,UBI-PUE035,1.0
1203,50813,2024-06-19,JUG-191,PROD-08,UBI-PUE011,2.0
1204,50814,2025-01-25,JUG-209,PROD-08,UBI-PUE059,1.0
1205,50814,2025-01-25,JUG-209,PROD-08,UBI-PUE059,1.0
1206,50815,2023-12-09,JUG-169,PROD-02,UBI-PUE071,1.0
1207,50816,2026-04-26,JUG-139,PROD-01,UBI-PUE145,1.0
1208,50817,2023-12-01,JUG-217,PROD-02,UBI-PUE033,1.0
1209,50818,2024-03-16,JUG-083,PROD-02,UBI-PUE163,1.0
1210,50819,2026-03-06,JUG-220,PROD-01,UBI-PUE098,1.0
1211,50819,2026-03-06,JUG-220,PROD-01,UBI-PUE098,3.0
1212,50820,2023-12-19,JUG-084,PROD-05,UBI-PUE203,1.0
1213,50821,2026-03-06,JUG-071,PROD-05,UBI-PUE277,1.0
1214,50822,2024-10-25,JUG-242,PROD-02,UBI-PUE017,2.0
1215,50822,2024-10-25,JUG-242,PROD-06,UBI-PUE017,1.0
1216,50822,2024-10-25,JUG-242,PROD-07,UBI-PUE017,3.0
1217,50823,2023-07-06,JUG-002,PROD-04,UBI-PUE185,1.0
1218,50823,2023-07-06,JUG-002,PROD-07,UBI-PUE185,1.0
1219,50824,2024-06-03,JUG-135,PROD-06,UBI-PUE189,1.0
1220,50825,2026-11-09,JUG-033,PROD-06,UBI-PUE240,1.0
1221,50826,2023-12-14,JUG-064,PROD-01,UBI-PUE081,1.0
1222,50827,2026-05-25,JUG-077,PROD-03,UBI-PUE011,2.0
1223,50827,2026-05-25,JUG-077,PROD-05,UBI-PUE011,2.0
1224,50828,2025-02-08,JUG-111,PROD-07,UBI-PUE014,1.0
1225,50829,2023-11-23,JUG-214,PROD-06,UBI-PUE116,1.0
1226,50829,2023-11-23,JUG-214,PROD-04,UBI-PUE116,1.0
1227,50829,2023-11-23,JUG-214,PROD-08,UBI-PUE116,1.0
1228,50830,2024-04-22,JUG-062,PROD-03,UBI-PUE286,1.0
1229,50830,2024-04-22,JUG-062,PROD-02,UBI-PUE286,1.0
1230,50830,2024-04-22,JUG-062,PROD-02,UBI-PUE286,1.0
1231,50831,2025-11-23,JUG-022,PROD-06,UBI-PUE023,1.0
1232,50831,2025-11-23,JUG-022,PROD-07,UBI-PUE023,1.0
1233,50832,2024-06-07,JUG-239,PROD-06,UBI-PUE231,1.0
1234,50833,2025-06-10,JUG-163,PROD-03,UBI-PUE065,1.0
1235,50834,2024-02-26,JUG-167,PROD-03,UBI-PUE089,1.0
1236,50834,2024-02-26,JUG-167,PROD-06,UBI-PUE089,1.0
1237,50835,2024-07-05,JUG-206,PROD-01,UBI-PUE275,1.0
1238,50836,2024-06-17,JUG-019,PROD-06,UBI-PUE255,1.0
1239,50836,2024-06-17,JUG-019,PROD-07,UBI-PUE255,1.0
1240,50836,2024-06-17,JUG-019,PROD-03,UBI-PUE255,1.0
1241,50837,2025-01-17,JUG-190,PROD-06,UBI-PUE226,1.0
1242,50838,2024-09-02,JUG-111,PROD-07,UBI-PUE166,2.0
1243,50839,2024-12-20,JUG-032,PROD-05,UBI-PUE011,1.0
1244,50840,2026-01-21,JUG-171,PROD-04,UBI-PUE136,1.0
1245,50840,2026-01-21,JUG-171,PROD-02,UBI-PUE136,1.0
1246,50841,2024-02-08,JUG-132,PROD-03,UBI-PUE024,1.0
1247,50841,2024-02-08,JUG-132,PROD-03,UBI-PUE024,1.0
1248,50842,2024-05-21,JUG-107,PROD-06,UBI-PUE171,1.0
1249,50842,2024-05-21,JUG-107,PROD-02,UBI-PUE171,1.0
1250,50843,2025-04-05,JUG-141,PROD-01,UBI-PUE103,2.0
1251,50844,2024-06-11,JUG-081,PROD-03,UBI-PUE133,1.0
1252,50844,2024-06-11,JUG-081,PROD-02,UBI-PUE133,1.0
1253,50844,2024-06-11,JUG-081,PROD-01,UBI-PUE133,1.0
1254,50845,2023-12-31,JUG-148,PROD-06,UBI-PUE166,1.0
1255,50846,2023-11-29,JUG-244,PROD-07,UBI-PUE268,1.0
1256,50847,2023-06-01,JUG-135,PROD-08,UBI-PUE250,1.0
1257,50847,2023-06-01,JUG-135,PROD-07,UBI-PUE250,2.0
1258,50848,2024-06-10,JUG-207,PROD-05,UBI-PUE163,2.0
1259,50848,2024-06-10,JUG-207,PROD-08,UBI-PUE163,1.0
1260,50849,2025-03-26,JUG-190,PROD-02,UBI-PUE018,1.0
1261,50850,2025-05-27,JUG-044,PROD-01,UBI-PUE089,1.0
1262,50850,2025-05-27,JUG-044,PROD-08,UBI-PUE089,1.0
1263,50851,2025-08-28,JUG-178,PROD-06,UBI-PUE112,1.0
1264,50851,2025-08-28,JUG-178,PROD-02,UBI-PUE112,1.0
1265,50852,2024-09-28,JUG-209,PROD-02,UBI-PUE060,2.0
1266,50853,2025-08-02,JUG-136,PROD-02,UBI-PUE091,2.0
1267,50854,2023-12-11,JUG-002,PROD-08,UBI-PUE061,1.0
1268,50855,2023-09-27,JUG-188,PROD-01,UBI-PUE230,2.0
1269,50856,2025-09-05,JUG-124,PROD-03,UBI-PUE125,3.0
1270,50857,2024-01-07,JUG-032,PROD-04,UBI-PUE085,1.0
1271,50858,2024-07-26,JUG-187,PROD-03,UBI-PUE118,1.0
1272,50859,2026-04-09,JUG-087,PROD-03,UBI-PUE192,3.0
1273,50860,2023-11-06,JUG-160,PROD-06,UBI-PUE281,2.0
1274,50861,2025-04-21,JUG-003,PROD-08,UBI-PUE253,1.0
1275,50861,2025-04-21,JUG-003,PROD-06,UBI-PUE253,2.0
1276,50861,2025-04-21,JUG-003,PROD-01,UBI-PUE253,2.0
1277,50862,2024-03-11,JUG-019,PROD-01,UBI-PUE250,1.0
1278,50862,2024-03-11,JUG-019,PROD-06,UBI-PUE250,0.0
1279,50863,2024-04-22,JUG-213,PROD-06,UBI-PUE118,2.0
1280,50863,2024-04-22,JUG-213,PROD-04,UBI-PUE118,2.0
1281,50863,2024-04-22,JUG-213,PROD-03,UBI-PUE118,1.0
1282,50864,2025-06-13,JUG-088,PROD-05,UBI-PUE087,1.0
1283,50864,2025-06-13,JUG-088,PROD-06,UBI-PUE087,2.0
1284,50865,2026-10-06,JUG-129,PROD-08,UBI-PUE067,1.0
1285,50866,2025-01-13,JUG-107,PROD-03,UBI-PUE274,1.0
1286,50867,2024-02-24,JUG-019,PROD-06,UBI-PUE137,1.0
1287,50868,2024-04-26,JUG-037,PROD-08,UBI-PUE208,1.0
1288,50869,2024-08-10,JUG-157,PROD-03,UBI-PUE201,0.0
1289,50870,2024-03-03,JUG-157,PROD-05,UBI-PUE272,2.0
1290,50871,2023-12-21,JUG-157,PROD-07,UBI-PUE028,1.0
1291,50872,2025-11-09,JUG-199,PROD-08,UBI-PUE007,1.0
1292,50873,2025-12-30,JUG-036,PROD-04,UBI-PUE110,1.0
1293,50874,2025-05-16,JUG-137,PROD-05,UBI-PUE046,1.0
1294,50875,2023-08-09,JUG-132,PROD-05,UBI-PUE282,1.0
1295,50876,2026-03-27,JUG-211,PROD-02,UBI-PUE048,1.0
1296,50877,2026-03-27,JUG-014,PROD-03,UBI-PUE287,1.0
1297,50877,2026-03-27,JUG-014,PROD-03,UBI-PUE287,1.0
1298,50878,2025-01-24,JUG-239,PROD-02,UBI-PUE203,2.0
1299,50879,2024-02-19,JUG-134,PROD-05,UBI-PUE064,1.0
1300,50880,2025-02-14,JUG-196,PROD-04,UBI-PUE278,1.0
1301,50880,2025-02-14,JUG-196,PROD-05,UBI-PUE278,2.0
1302,50881,2025-08-21,JUG-129,PROD-05,UBI-PUE254,3.0
1303,50881,2025-08-21,JUG-129,PROD-06,UBI-PUE254,2.0
1304,50881,2025-08-21,JUG-129,PROD-01,UBI-PUE254,1.0
1305,50882,2025-08-15,JUG-091,PROD-02,UBI-PUE268,1.0
1306,50883,2024-05-05,JUG-234,PROD-08,UBI-PUE071,1.0
1307,50884,2023-09-24,JUG-203,PROD-05,UBI-PUE249,1.0
1308,50884,2023-09-24,JUG-203,PROD-04,UBI-PUE249,2.0
1309,50885,2026-11-04,JUG-090,PROD-06,UBI-PUE181,1.0
1310,50885,2026-11-04,JUG-090,PROD-04,UBI-PUE181,1.0
1311,50886,2025-04-26,JUG-036,PROD-03,UBI-PUE152,2.0
1312,50886,2025-04-26,JUG-036,PROD-03,UBI-PUE152,1.0
1313,50887,2026-02-01,JUG-096,PROD-02,UBI-PUE180,1.0
1314,50887,2026-02-01,JUG-096,PROD-05,UBI-PUE180,1.0
1315,50888,2026-04-08,JUG-142,PROD-05,UBI-PUE103,1.0
1316,50889,2024-08-19,JUG-191,PROD-06,UBI-PUE036,1.0
1317,50890,2024-04-25,JUG-074,PROD-03,UBI-PUE007,1.0
1318,50890,2024-04-25,JUG-074,PROD-07,UBI-PUE007,1.0
1319,50891,2025-06-24,JUG-110,PROD-03,UBI-PUE118,2.0
1320,50891,2025-06-24,JUG-110,PROD-02,UBI-PUE118,1.0
1321,50891,2025-06-24,JUG-110,PROD-04,UBI-PUE118,1.0
1322,50892,2023-07-26,JUG-247,PROD-07,UBI-PUE254,1.0
1323,50893,2026-06-05,JUG-021,PROD-01,UBI-PUE086,1.0
1324,50893,2026-06-05,JUG-021,PROD-07,UBI-PUE086,1.0
1325,50893,2026-06-05,JUG-021,PROD-06,UBI-PUE086,1.0
1326,50894,2025-06-17,JUG-018,PROD-05,UBI-PUE128,1.0
1327,50894,2025-06-17,JUG-018,PROD-08,UBI-PUE128,1.0
1328,50894,2025-06-17,JUG-018,PROD-05,UBI-PUE128,2.0
1329,50895,2025-02-11,JUG-242,PROD-08,UBI-PUE192,1.0
1330,50896,2025-07-15,JUG-061,PROD-07,UBI-PUE253,1.0
1331,50897,2024-05-10,JUG-152,PROD-04,UBI-PUE237,1.0
1332,50898,2023-04-04,JUG-187,PROD-06,UBI-PUE135,2.0
1333,50898,2023-04-04,JUG-187,PROD-01,UBI-PUE135,1.0
1334,50899,2025-07-13,JUG-139,PROD-01,UBI-PUE050,2.0
1335,50900,2024-09-08,JUG-207,PROD-04,UBI-PUE193,1.0
1336,50900,2024-09-08,JUG-207,PROD-02,UBI-PUE193,1.0
1337,50901,2024-06-24,JUG-070,PROD-05,UBI-PUE212,1.0
1338,50901,2024-06-24,JUG-070,PROD-07,UBI-PUE212,1.0
1339,50901,2024-06-24,JUG-070,PROD-06,UBI-PUE212,1.0
1340,50902,2025-06-22,JUG-138,PROD-03,UBI-PUE270,1.0
1341,50903,2023-05-04,JUG-159,PROD-07,UBI-PUE276,1.0
1342,50904,2023-02-25,JUG-189,PROD-01,UBI-PUE192,1.0
1343,50904,2023-02-25,JUG-189,PROD-04,UBI-PUE192,3.0
1344,50905,2025-03-25,JUG-199,PROD-01,UBI-PUE283,1.0
1345,50905,2025-03-25,JUG-199,PROD-08,UBI-PUE283,1.0
1346,50906,2023-07-13,JUG-128,PROD-02,UBI-PUE242,1.0
1347,50907,2024-02-02,JUG-161,PROD-08,UBI-PUE176,1.0
1348,50908,2026-05-28,JUG-127,PROD-06,UBI-PUE156,1.0
1349,50909,2024-06-02,JUG-203,PROD-03,UBI-PUE241,1.0
1350,50910,2023-11-29,JUG-074,PROD-03,UBI-PUE244,2.0
1351,50911,2024-12-07,JUG-042,PROD-03,UBI-PUE265,3.0
1352,50911,2024-12-07,JUG-042,PROD-05,UBI-PUE265,1.0
1353,50912,2026-05-23,JUG-014,PROD-01,UBI-PUE039,1.0
1354,50913,2026-06-08,JUG-174,PROD-02,UBI-PUE169,1.0
1355,50913,2026-06-08,JUG-174,PROD-07,UBI-PUE169,1.0
1356,50914,2025-01-12,JUG-053,PROD-03,UBI-PUE222,1.0
1357,50915,2025-02-08,JUG-111,PROD-05,UBI-PUE248,1.0
1358,50916,2026-03-25,JUG-031,PROD-01,UBI-PUE132,2.0
1359,50916,2026-03-25,JUG-031,PROD-02,UBI-PUE132,1.0
1360,50917,2024-07-10,JUG-019,PROD-07,UBI-PUE161,1.0
1361,50918,2025-07-28,JUG-051,PROD-04,UBI-PUE282,1.0
1362,50919,2026-02-15,JUG-078,PROD-01,UBI-PUE232,2.0
1363,50920,2025-05-25,JUG-058,PROD-05,UBI-PUE127,1.0
1364,50921,2025-01-15,JUG-200,PROD-02,UBI-PUE023,1.0
1365,50922,2024-12-22,JUG-025,PROD-05,UBI-PUE197,1.0
1366,50923,2026-07-31,JUG-091,PROD-06,UBI-PUE062,1.0
1367,50924,2025-06-20,JUG-045,PROD-05,UBI-PUE072,1.0
1368,50924,2025-06-20,JUG-045,PROD-04,UBI-PUE072,1.0
1369,50925,2025-05-14,JUG-164,PROD-03,UBI-PUE088,2.0
1370,50925,2025-05-14,JUG-164,PROD-07,UBI-PUE088,1.0
1371,50925,2025-05-14,JUG-164,PROD-08,UBI-PUE088,2.0
1372,50926,2025-09-01,JUG-041,PROD-02,UBI-PUE164,1.0
1373,50926,2025-09-01,JUG-041,PROD-06,UBI-PUE164,1.0
1374,50926,2025-09-01,JUG-041,PROD-06,UBI-PUE164,1.0
1375,50927,2025-11-16,JUG-075,PROD-03,UBI-PUE168,1.0
1376,50928,2024-01-17,JUG-192,PROD-06,UBI-PUE166,1.0
1377,50929,2024-09-06,JUG-169,PROD-08,UBI-PUE087,1.0
1378,50930,2024-05-03,JUG-184,PROD-08,UBI-PUE273,1.0
1379,50931,2024-06-03,JUG-181,PROD-08,UBI-PUE244,1.0
1380,50931,2024-06-03,JUG-181,PROD-08,UBI-PUE244,1.0
1381,50932,2025-06-15,JUG-224,PROD-07,UBI-PUE075,1.0
1382,50933,2026-08-02,JUG-220,PROD-04,UBI-PUE277,3.0
1383,50934,2024-04-16,JUG-218,PROD-01,UBI-PUE187,1.0
1384,50935,2024-05-23,JUG-010,PROD-01,UBI-PUE249,
1385,50935,2024-05-23,JUG-010,PROD-01,UBI-PUE249,1.0
1386,50936,2024-03-20,JUG-150,PROD-02,UBI-PUE018,1.0
1387,50937,2024-04-26,JUG-069,PROD-07,UBI-PUE229,1.0
1388,50937,2024-04-26,JUG-069,PROD-06,UBI-PUE229,1.0
1389,50938,2025-08-13,JUG-018,PROD-02,UBI-PUE181,1.0
1390,50939,2024-07-26,JUG-235,PROD-06,UBI-PUE154,2.0
1391,50939,2024-07-26,JUG-235,PROD-02,UBI-PUE154,3.0
1392,50939,2024-07-26,JUG-235,PROD-08,UBI-PUE154,2.0
1393,50940,2024-07-14,JUG-024,PROD-03,UBI-PUE096,1.0
1394,50940,2024-07-14,JUG-024,PROD-07,UBI-PUE096,1.0
1395,50940,2024-07-14,JUG-024,PROD-02,UBI-PUE096,1.0
1396,50941,2024-09-10,JUG-235,PROD-07,UBI-PUE210,1.0
1397,50941,2024-09-10,JUG-235,PROD-03,UBI-PUE210,1.0
1398,50941,2024-09-10,JUG-235,PROD-06,UBI-PUE210,2.0
1399,50942,2023-08-11,JUG-134,PROD-06,UBI-PUE059,1.0
1400,50942,2023-08-11,JUG-134,PROD-03,UBI-PUE059,1.0
1401,50943,2023-10-25,JUG-184,PROD-01,UBI-PUE176,2.0
1402,50943,2023-10-25,JUG-184,PROD-04,UBI-PUE176,1.0
1403,50944,2025-11-26,JUG-121,PROD-04,UBI-PUE180,1.0
1404,50945,2023-07-02,JUG-223,PROD-06,UBI-PUE041,1.0
1405,50946,2025-07-25,JUG-182,PROD-07,UBI-PUE006,1.0
1406,50947,2024-03-25,JUG-169,PROD-07,UBI-PUE271,2.0
1407,50948,2023-04-25,JUG-039,PROD-02,UBI-PUE188,1.0
1408,50949,2025-07-05,JUG-114,PROD-06,UBI-PUE251,1.0
1409,50949,2025-07-05,JUG-114,PROD-05,UBI-PUE251,1.0
1410,50950,2024-08-26,JUG-188,PROD-03,UBI-PUE059,1.0
1411,50950,2024-08-26,JUG-188,PROD-02,UBI-PUE059,2.0
1412,50951,2023-08-26,JUG-128,PROD-01,UBI-PUE192,1.0
1413,50952,2023-03-01,JUG-149,PROD-04,UBI-PUE100,1.0
1414,50953,2025-05-22,JUG-231,PROD-03,UBI-PUE034,1.0
1415,50953,2025-05-22,JUG-231,PROD-05,UBI-PUE034,1.0
1416,50954,2026-03-30,JUG-118,PROD-06,UBI-PUE072,1.0
1417,50955,2026-01-09,JUG-196,PROD-07,UBI-PUE228,2.0
1418,50956,2025-02-15,JUG-025,PROD-02,UBI-PUE127,1.0
1419,50956,2025-02-15,JUG-025,PROD-03,UBI-PUE127,1.0
1420,50957,2023-07-08,JUG-117,PROD-05,UBI-PUE249,1.0
1421,50957,2023-07-08,JUG-117,PROD-06,UBI-PUE249,2.0
1422,50958,2024-03-19,JUG-230,PROD-06,UBI-PUE177,1.0
1423,50959,2026-03-04,JUG-004,PROD-02,UBI-PUE064,1.0
1424,50959,2026-03-04,JUG-004,PROD-05,UBI-PUE064,1.0
1425,50960,2024-05-14,JUG-067,PROD-02,UBI-PUE223,1.0
1426,50960,2024-05-14,JUG-067,PROD-07,UBI-PUE223,1.0
1427,50961,2025-03-18,JUG-199,PROD-05,UBI-PUE118,2.0
1428,50962,2025-04-01,JUG-216,PROD-04,UBI-PUE046,2.0
1429,50963,2024-08-23,JUG-135,PROD-06,UBI-PUE179,1.0
1430,50964,2026-04-13,JUG-168,PROD-06,UBI-PUE008,1.0
1431,50964,2026-04-13,JUG-168,PROD-01,UBI-PUE008,2.0
1432,50965,2023-08-17,JUG-215,PROD-06,UBI-PUE120,1.0
1433,50966,2024-03-14,JUG-239,PROD-08,UBI-PUE138,1.0
1434,50966,2024-03-14,JUG-239,PROD-04,UBI-PUE138,1.0
1435,50966,2024-03-14,JUG-239,PROD-08,UBI-PUE138,1.0
1436,50967,2026-06-01,JUG-139,PROD-05,UBI-PUE133,2.0
1437,50967,2026-06-01,JUG-139,PROD-03,UBI-PUE133,1.0
1438,50967,2026-06-01,JUG-139,PROD-01,UBI-PUE133,1.0
1439,50968,2025-11-25,JUG-073,PROD-01,UBI-PUE105,1.0
1440,50968,2025-11-25,JUG-073,PROD-07,UBI-PUE105,1.0
1441,50969,2025-11-26,JUG-139,PROD-01,UBI-PUE107,1.0
1442,50970,2025-05-17,JUG-113,PROD-01,UBI-PUE253,2.0
1443,50970,2025-05-17,JUG-113,PROD-03,UBI-PUE253,1.0
1444,50970,2025-05-17,JUG-113,PROD-07,UBI-PUE253,2.0
1445,50971,2025-12-30,JUG-216,PROD-06,UBI-PUE193,1.0
1446,50972,2023-04-20,JUG-148,PROD-05,UBI-PUE241,1.0
1447,50972,2023-04-20,JUG-148,PROD-02,UBI-PUE241,1.0
1448,50973,2023-12-16,JUG-181,PROD-05,UBI-PUE082,1.0
1449,50973,2023-12-16,JUG-181,PROD-02,UBI-PUE082,2.0
1450,50974,2024-08-23,JUG-230,PROD-06,UBI-PUE006,1.0
1451,50974,2024-08-23,JUG-230,PROD-02,UBI-PUE006,1.0
1452,50974,2024-08-23,JUG-230,PROD-05,UBI-PUE006,1.0
1453,50975,2024-12-24,JUG-063,PROD-04,UBI-PUE155,1.0
1454,50976,2024-05-30,JUG-060,PROD-04,UBI-PUE264,1.0
1455,50977,2024-04-09,JUG-069,PROD-08,UBI-PUE281,1.0
1456,50978,2025-10-31,JUG-013,PROD-01,UBI-PUE113,1.0
1457,50979,2024-08-25,JUG-222,PROD-04,UBI-PUE206,1.0
1458,50980,2025-02-09,JUG-227,PROD-03,UBI-PUE275,1.0
1459,50980,2025-02-09,JUG-227,PROD-01,UBI-PUE275,1.0
1460,50980,2025-02-09,JUG-227,PROD-05,UBI-PUE275,1.0
1461,50981,2023-11-12,JUG-187,PROD-04,UBI-PUE159,1.0
1462,50982,2026-09-23,JUG-057,PROD-07,UBI-PUE112,1.0
1463,50983,2024-08-17,JUG-242,PROD-06,UBI-PUE126,1.0
1464,50984,2025-12-27,JUG-041,PROD-05,UBI-PUE176,1.0
1465,50985,2024-01-25,JUG-238,PROD-03,UBI-PUE084,1.0
1466,50986,2024-04-01,JUG-067,PROD-03,UBI-PUE261,1.0
1467,50987,2025-11-16,JUG-166,PROD-07,UBI-PUE253,1.0
1468,50987,2025-11-16,JUG-166,PROD-06,UBI-PUE253,1.0
1469,50987,2025-11-16,JUG-166,PROD-04,UBI-PUE253,1.0
1470,50988,2026-07-16,JUG-057,PROD-05,UBI-PUE194,1.0
1471,50989,2024-05-21,JUG-150,PROD-03,UBI-PUE093,1.0
1472,50989,2024-05-21,JUG-150,PROD-03,UBI-PUE093,1.0
1473,50989,2024-05-21,JUG-150,PROD-07,UBI-PUE093,1.0
1474,50990,2024-05-21,JUG-230,PROD-01,UBI-PUE108,1.0
1475,50991,2025-12-03,JUG-121,PROD-04,UBI-PUE080,1.0
1476,50991,2025-12-03,JUG-121,PROD-04,UBI-PUE080,1.0
1477,50992,2024-10-17,JUG-213,PROD-05,UBI-PUE148,1.0
1478,50992,2024-10-17,JUG-213,PROD-04,UBI-PUE148,1.0
1479,50992,2024-10-17,JUG-213,PROD-04,UBI-PUE148,1.0
1480,50993,2024-07-17,JUG-179,PROD-03,UBI-PUE049,1.0
1481,50993,2024-07-17,JUG-179,PROD-07,UBI-PUE049,2.0
1482,50994,2024-11-10,JUG-137,PROD-08,UBI-PUE176,1.0
1483,50995,2023-12-07,JUG-074,PROD-08,UBI-PUE280,2.0
1484,50996,2026-02-25,JUG-123,PROD-01,UBI-PUE111,1.0
1485,50997,2024-08-19,JUG-028,PROD-01,UBI-PUE218,1.0
1486,50998,2026-05-15,JUG-168,PROD-03,UBI-PUE177,1.0
1487,50999,2026-02-23,JUG-078,PROD-01,UBI-PUE045,1.0
1488,51000,2025-11-24,JUG-139,PROD-05,UBI-PUE207,1.0
1489,51001,2024-12-14,JUG-242,PROD-05,UBI-PUE141,1.0
1490,51002,2024-02-17,JUG-234,PROD-05,UBI-PUE204,1.0
1491,51003,2024-07-14,JUG-234,PROD-06,UBI-PUE006,1.0
1492,51004,2024-08-05,JUG-228,PROD-03,UBI-PUE119,1.0
1493,51004,2024-08-05,JUG-228,PROD-04,UBI-PUE119,2.0
1494,51005,2024-09-03,JUG-085,PROD-03,UBI-PUE196,1.0
